Row.ID,Order.Date,Sales,Category,Sub.Category,Region
2268,9/17/17,12.96,Office Supplies,Paper,West
2269,12/20/17,6.48,Office Supplies,Paper,East
2270,12/20/17,6.984,Office Supplies,Binders,East
2271,12/2/17,47.96,Office Supplies,Art,South
2272,9/21/15,199.74,Office Supplies,Storage,West
2273,3/6/15,435.26,Furniture,Furnishings,West
2274,3/6/15,1119.984,Technology,Copiers,West
2275,10/3/14,143.432,Furniture,Tables,West
2276,10/3/14,122.352,Furniture,Chairs,West
2277,6/27/14,306.2,Office Supplies,Storage,South
2278,6/27/14,85.98,Furniture,Tables,South
2279,6/27/14,223.96,Technology,Accessories,South
2280,10/30/17,97.568,Furniture,Chairs,West
2281,10/30/17,614.272,Furniture,Chairs,West
2282,10/30/17,199.98,Furniture,Bookcases,West
2283,9/3/16,48.16,Office Supplies,Paper,East
2284,3/5/15,23.92,Technology,Phones,Central
2285,3/5/15,60.69,Office Supplies,Appliances,Central
2286,5/5/16,14.352,Office Supplies,Paper,South
2287,11/17/17,35.04,Office Supplies,Appliances,South
2288,6/1/17,17.48,Office Supplies,Appliances,East
2289,6/10/17,16.4,Office Supplies,Art,West
2290,1/8/17,892.98,Furniture,Tables,West
2291,4/20/15,287.97,Technology,Phones,South
2292,4/20/15,595.38,Furniture,Furnishings,South
2293,4/20/15,12.96,Office Supplies,Paper,South
2294,11/1/15,4.95,Technology,Phones,East
2295,12/23/17,181.95,Furniture,Furnishings,East
2296,11/1/15,13.52,Office Supplies,Paper,East
2297,11/1/15,259.7,Furniture,Furnishings,East
2298,11/1/15,42.95,Technology,Phones,East
2299,11/1/15,1399.93,Technology,Accessories,East
2300,11/1/15,503.96,Technology,Phones,East
2301,11/14/14,12.72,Office Supplies,Binders,Central
2302,11/14/14,11.52,Office Supplies,Binders,Central
2303,1/17/16,316.0,Technology,Accessories,South
2304,9/17/17,723.92,Furniture,Chairs,South
2305,9/17/17,106.32,Office Supplies,Paper,South
2306,12/23/16,141.372,Furniture,Bookcases,Central
2307,8/6/15,27.216,Office Supplies,Paper,Central
2308,11/5/17,390.75,Technology,Accessories,East
2309,6/11/17,280.792,Furniture,Chairs,West
2310,6/11/17,68.448,Office Supplies,Storage,West
2311,6/11/17,88.04,Office Supplies,Art,West
2312,6/11/17,15.872,Office Supplies,Art,West
2313,6/11/17,215.592,Office Supplies,Storage,West
2314,7/20/17,14.62,Office Supplies,Labels,Central
2315,7/20/17,416.32,Office Supplies,Appliances,Central
2316,7/20/17,43.0,Office Supplies,Binders,Central
2317,7/20/17,182.94,Furniture,Chairs,Central
2318,7/20/17,60.83,Office Supplies,Binders,Central
2319,7/20/17,389.97,Technology,Accessories,Central
2320,12/23/15,194.32,Office Supplies,Appliances,South
2321,3/20/17,265.93,Technology,Accessories,West
2322,12/31/15,94.74,Office Supplies,Binders,South
2323,12/31/15,60.64,Office Supplies,Binders,South
2324,12/31/15,76.3,Office Supplies,Binders,South
2325,12/31/15,364.8,Office Supplies,Binders,South
2326,9/15/15,79.872,Office Supplies,Binders,East
2327,9/15/15,46.384,Furniture,Bookcases,East
2328,9/15/15,12.96,Office Supplies,Paper,East
2329,9/23/17,14.352,Office Supplies,Envelopes,West
2330,12/25/15,547.136,Furniture,Furnishings,East
2331,9/24/16,41.96,Office Supplies,Storage,West
2332,9/24/16,41.7,Office Supplies,Paper,West
2333,3/21/17,277.4,Office Supplies,Paper,Central
2334,3/21/17,5.78,Office Supplies,Paper,Central
2335,9/30/14,69.216,Office Supplies,Appliances,South
2336,12/10/17,10.86,Office Supplies,Envelopes,East
2337,12/10/17,426.79,Office Supplies,Appliances,East
2338,8/23/14,25.92,Office Supplies,Paper,East
2339,8/23/14,45.92,Office Supplies,Paper,East
2340,8/19/14,10.72,Office Supplies,Art,East
2341,11/10/16,41.86,Office Supplies,Art,South
2342,12/31/14,63.2,Furniture,Furnishings,East
2343,12/31/14,113.97,Technology,Accessories,East
2344,7/26/14,123.552,Office Supplies,Storage,Central
2345,2/22/16,490.32,Office Supplies,Appliances,Central
2346,3/13/16,70.08,Office Supplies,Paper,Central
2347,3/13/16,1.272,Office Supplies,Binders,Central
2348,3/13/16,557.585,Furniture,Tables,Central
2349,12/2/17,9.024,Office Supplies,Binders,West
2350,12/2/17,69.456,Office Supplies,Binders,West
2351,12/2/17,10.86,Office Supplies,Paper,West
2352,12/2/17,79.47,Office Supplies,Appliances,West
2353,12/2/17,10.08,Office Supplies,Art,West
2354,8/31/15,1552.831,Furniture,Bookcases,West
2355,8/31/15,137.24,Office Supplies,Binders,West
2356,8/31/15,36.51,Technology,Accessories,West
2357,8/31/15,239.976,Technology,Machines,West
2358,3/17/14,1579.746,Furniture,Tables,East
2359,3/17/14,1071.576,Furniture,Tables,East
2360,3/17/14,613.908,Furniture,Tables,East
2361,3/17/14,34.86,Office Supplies,Paper,East
2362,3/17/14,155.04,Office Supplies,Paper,East
2363,4/16/17,13.71,Office Supplies,Binders,East
2364,3/13/16,127.88,Furniture,Furnishings,South
2365,3/13/16,160.32,Office Supplies,Appliances,South
2366,3/13/16,46.0,Office Supplies,Binders,South
2367,11/24/14,120.712,Furniture,Chairs,West
2368,2/10/17,23.12,Office Supplies,Paper,East
2369,9/23/16,532.704,Furniture,Furnishings,East
2370,9/23/16,4.912,Office Supplies,Art,East
2371,7/7/17,252.0,Technology,Accessories,East
2372,7/7/16,60.288,Furniture,Furnishings,Central
2373,7/7/16,2.632,Office Supplies,Fasteners,Central
2374,7/7/16,23.688,Office Supplies,Paper,Central
2375,7/7/16,253.372,Furniture,Chairs,Central
2376,1/24/17,5.67,Office Supplies,Fasteners,South
2377,8/19/14,76.776,Office Supplies,Binders,East
2378,8/19/14,9.184,Office Supplies,Supplies,East
2379,12/6/15,32.75,Office Supplies,Paper,West
2380,5/6/16,7.216,Office Supplies,Fasteners,East
2381,5/6/16,49.568,Office Supplies,Paper,East
2382,5/6/16,54.712,Furniture,Furnishings,East
2383,3/25/17,176.04,Office Supplies,Appliances,West
2384,3/25/17,16.02,Office Supplies,Art,West
2385,3/25/17,185.92,Office Supplies,Binders,West
2386,3/25/17,211.168,Technology,Phones,West
2387,3/25/17,479.984,Technology,Copiers,West
2388,12/12/15,7.86,Office Supplies,Fasteners,West
2389,12/12/15,24.448,Office Supplies,Binders,West
2390,12/6/15,6.48,Office Supplies,Paper,East
2391,12/6/15,41.86,Office Supplies,Paper,East
2392,12/6/15,1619.91,Technology,Accessories,East
2393,12/6/15,113.92,Furniture,Furnishings,East
2394,3/17/16,39.68,Office Supplies,Art,East
2395,11/14/15,37.6,Technology,Accessories,East
2396,11/14/15,59.9,Technology,Accessories,East
2397,11/14/15,37.0,Office Supplies,Paper,East
2398,8/14/17,5.76,Office Supplies,Labels,West
2399,8/14/17,16.68,Office Supplies,Art,West
2400,9/9/17,628.81,Office Supplies,Storage,South
2401,9/9/17,56.45,Office Supplies,Storage,South
2402,4/1/17,94.2,Office Supplies,Storage,Central
2403,4/1/17,28.4,Office Supplies,Envelopes,Central
2404,9/27/16,956.6648,Furniture,Bookcases,Central
2405,10/7/17,1115.91,Technology,Accessories,West
2406,10/7/17,128.744,Technology,Phones,West
2407,10/7/17,79.92,Technology,Phones,West
2408,1/20/17,24.2,Office Supplies,Art,West
2409,1/20/17,359.976,Technology,Phones,West
2410,3/23/17,211.84,Furniture,Furnishings,West
2411,8/1/14,5.68,Office Supplies,Fasteners,East
2412,6/7/15,7.52,Office Supplies,Binders,West
2413,11/12/14,11.96,Office Supplies,Paper,West
2414,11/12/14,629.064,Furniture,Tables,West
2415,12/29/16,754.45,Furniture,Chairs,Central
2416,7/6/15,301.96,Furniture,Bookcases,East
2417,10/12/17,595.0,Technology,Accessories,West
2418,10/12/17,79.872,Office Supplies,Binders,West
2419,5/21/16,2396.4,Technology,Machines,West
2420,11/9/17,63.56,Office Supplies,Storage,West
2421,11/9/17,99.99,Technology,Accessories,West
2422,4/18/16,230.376,Office Supplies,Storage,Central
2423,4/18/16,9.664,Office Supplies,Paper,Central
2424,12/25/17,158.928,Technology,Accessories,East
2425,12/25/17,13.023,Office Supplies,Binders,East
2426,12/25/17,273.06,Furniture,Tables,East
2427,12/25/17,39.312,Office Supplies,Fasteners,East
2428,6/11/16,1.344,Office Supplies,Binders,Central
2429,6/11/16,8.272,Office Supplies,Binders,Central
2430,6/11/16,12.544,Furniture,Furnishings,Central
2431,5/13/17,58.48,Office Supplies,Labels,West
2432,12/28/17,7.4,Furniture,Furnishings,West
2433,3/25/14,366.786,Furniture,Chairs,East
2434,5/28/17,54.368,Technology,Phones,Central
2435,11/14/15,33.96,Office Supplies,Envelopes,South
2436,11/14/15,826.11,Office Supplies,Appliances,South
2437,7/3/17,545.85,Furniture,Furnishings,West
2438,11/18/14,145.98,Furniture,Tables,West
2439,11/18/14,35.808,Office Supplies,Paper,West
2440,7/17/17,7.904,Furniture,Furnishings,South
2441,5/22/16,345.0,Technology,Phones,East
2442,5/22/16,174.286,Furniture,Tables,East
2443,5/22/16,662.84,Office Supplies,Appliances,East
2444,5/22/16,95.1,Technology,Accessories,East
2445,5/22/16,26.88,Office Supplies,Envelopes,East
2446,5/22/16,257.98,Technology,Phones,East
2447,9/25/15,17.48,Office Supplies,Envelopes,West
2448,10/31/16,492.835,Furniture,Chairs,East
2449,9/14/15,269.49,Office Supplies,Storage,South
2450,11/5/16,29.12,Office Supplies,Binders,West
2451,3/17/17,18.75,Office Supplies,Labels,East
2452,3/17/17,119.7,Technology,Phones,East
2453,3/17/17,9.144,Office Supplies,Binders,East
2454,3/17/17,57.06,Technology,Accessories,East
2455,3/17/17,71.6,Technology,Accessories,East
2456,3/17/17,107.44,Office Supplies,Storage,East
2457,3/17/17,7.31,Office Supplies,Labels,East
2458,3/17/17,59.1,Office Supplies,Art,East
2459,3/17/17,46.53,Office Supplies,Storage,East
2460,8/15/17,97.84,Office Supplies,Appliances,East
2461,7/11/15,29.97,Office Supplies,Paper,West
2462,7/11/15,98.352,Office Supplies,Binders,West
2463,12/3/17,83.92,Office Supplies,Binders,East
2464,12/3/17,14.624,Office Supplies,Binders,East
2465,12/3/17,136.99,Technology,Phones,East
2466,12/3/17,3.15,Office Supplies,Labels,East
2467,5/4/17,9.11,Office Supplies,Paper,South
2468,5/4/17,571.44,Office Supplies,Storage,South
2469,5/4/17,32.4,Office Supplies,Paper,South
2470,5/4/17,16.91,Office Supplies,Storage,South
2471,1/22/16,14.272,Furniture,Furnishings,South
2472,1/22/16,451.136,Furniture,Bookcases,South
2473,1/22/16,64.864,Office Supplies,Appliances,South
2474,11/3/16,217.584,Furniture,Chairs,West
2475,11/3/16,82.95,Technology,Accessories,West
2476,11/3/16,87.71,Office Supplies,Labels,West
2477,11/3/16,1101.48,Office Supplies,Appliances,West
2478,9/4/17,1322.352,Furniture,Tables,West
2479,9/13/14,5.46,Office Supplies,Art,East
2480,6/19/17,11.184,Office Supplies,Supplies,Central
2481,6/19/17,153.584,Office Supplies,Storage,Central
2482,12/24/17,1003.62,Office Supplies,Storage,West
2483,8/28/17,35.168,Technology,Phones,West
2484,8/28/17,1137.75,Furniture,Tables,West
2485,8/28/17,99.68,Office Supplies,Binders,West
2486,8/28/17,5.56,Office Supplies,Art,West
2487,1/2/15,85.52,Office Supplies,Storage,East
2488,1/2/15,9.84,Office Supplies,Art,East
2489,1/2/15,20.04,Office Supplies,Paper,East
2490,10/9/15,631.96,Technology,Phones,East
2491,10/9/15,23.92,Office Supplies,Paper,East
2492,12/13/14,90.24,Office Supplies,Paper,West
2493,11/19/14,4548.81,Technology,Phones,East
2494,9/10/16,300.93,Furniture,Tables,Central
2495,9/10/16,719.96,Technology,Phones,Central
2496,6/16/14,647.84,Furniture,Chairs,Central
2497,9/26/15,64.17,Office Supplies,Storage,West
2498,9/26/15,124.46,Office Supplies,Envelopes,West
2499,5/19/16,9.584,Office Supplies,Binders,West
2500,6/22/17,37.608,Office Supplies,Envelopes,South
2501,6/17/17,12.224,Office Supplies,Paper,Central
2502,6/17/17,2.304,Office Supplies,Binders,Central
2503,6/17/17,9.36,Office Supplies,Binders,Central
2504,11/14/16,7.38,Office Supplies,Labels,West
2505,7/25/14,53.72,Office Supplies,Storage,West
2506,7/25/14,8187.65,Office Supplies,Supplies,West
2507,7/25/14,77.92,Furniture,Furnishings,West
2508,7/2/15,32.784,Office Supplies,Appliances,Central
2509,3/2/17,196.776,Technology,Phones,West
2510,3/2/17,479.94,Technology,Accessories,West
2511,11/18/16,1117.92,Office Supplies,Storage,Central
2512,4/18/15,106.5,Technology,Accessories,South
2513,12/2/17,45.66,Office Supplies,Binders,South
2514,11/11/16,95.968,Technology,Accessories,Central
2515,11/11/16,47.992,Furniture,Chairs,Central
2516,9/5/14,264.32,Office Supplies,Storage,East
2517,11/15/14,604.656,Office Supplies,Envelopes,Central
2518,5/2/17,129.93,Furniture,Furnishings,East
2519,10/15/16,20.16,Office Supplies,Labels,Central
2520,10/15/16,29.46,Office Supplies,Labels,Central
2521,10/15/16,868.59,Office Supplies,Appliances,Central
2522,10/15/16,12.96,Office Supplies,Paper,Central
2523,10/15/16,5.5,Technology,Phones,Central
2524,10/15/16,121.6,Office Supplies,Binders,Central
2525,4/6/15,42.048,Office Supplies,Art,Central
2526,4/6/15,25.488,Technology,Accessories,Central
2527,4/6/15,6.9,Office Supplies,Binders,Central
2528,4/6/15,9.648,Office Supplies,Binders,Central
2529,4/6/15,7.968,Office Supplies,Paper,Central
2530,10/24/14,10.368,Office Supplies,Paper,South
2531,8/17/14,114.2,Office Supplies,Paper,South
2532,8/17/14,17.96,Office Supplies,Binders,South
2533,8/17/14,12.67,Office Supplies,Fasteners,South
2534,8/17/14,339.96,Technology,Accessories,South
2535,8/15/17,1801.632,Office Supplies,Storage,East
2536,9/6/15,46.32,Technology,Accessories,West
2537,1/27/15,181.986,Furniture,Chairs,East
2538,1/27/15,431.976,Technology,Phones,East
2539,1/27/15,155.37,Technology,Phones,East
2540,7/16/15,1348.704,Furniture,Chairs,West
2541,7/16/15,700.152,Furniture,Chairs,West
2542,4/30/16,111.888,Furniture,Furnishings,West
2543,9/26/14,143.952,Office Supplies,Appliances,East
2544,9/8/16,173.94,Furniture,Bookcases,East
2545,9/8/16,14.76,Office Supplies,Labels,East
2546,4/16/17,205.92,Office Supplies,Storage,West
2547,4/16/17,102.833,Furniture,Bookcases,West
2548,8/16/15,2.304,Office Supplies,Art,West
2549,8/16/15,1879.96,Technology,Phones,West
2550,8/16/15,313.024,Office Supplies,Paper,West
2551,8/16/15,5.04,Office Supplies,Labels,West
2552,11/19/17,821.88,Furniture,Furnishings,South
2553,11/19/17,21.96,Office Supplies,Binders,South
2554,9/14/16,25.92,Office Supplies,Paper,South
2555,8/15/16,705.544,Technology,Phones,South
2556,9/26/15,50.0,Technology,Accessories,East
2557,10/8/16,51.712,Furniture,Furnishings,Central
2558,3/24/15,6.992,Office Supplies,Appliances,South
2559,5/31/15,1406.86,Furniture,Bookcases,West
2560,5/31/15,15.75,Office Supplies,Labels,West
2561,5/31/15,323.1,Office Supplies,Storage,West
2562,12/25/15,9.216,Office Supplies,Labels,South
2563,12/25/15,10.368,Office Supplies,Paper,South
2564,3/17/15,15.02,Technology,Accessories,East
2565,3/17/15,33.82,Office Supplies,Storage,East
2566,12/21/17,71.0,Technology,Accessories,South
2567,11/1/17,25.12,Office Supplies,Binders,West
2568,11/1/17,2665.62,Furniture,Tables,West
2569,9/7/17,478.08,Office Supplies,Storage,East
2570,12/27/17,164.388,Technology,Phones,East
2571,12/27/17,13.248,Office Supplies,Art,East
2572,7/16/17,2.912,Office Supplies,Art,Central
2573,8/12/16,1399.944,Technology,Accessories,Central
2574,7/9/17,526.45,Furniture,Furnishings,Central
2575,11/22/14,16.23,Office Supplies,Envelopes,South
2576,11/22/14,319.9,Office Supplies,Binders,South
2577,11/22/14,11.36,Office Supplies,Envelopes,South
2578,11/22/14,675.12,Office Supplies,Appliances,South
2579,1/26/14,62.82,Furniture,Furnishings,South
2580,1/26/14,489.92,Office Supplies,Storage,South
2581,1/26/14,19.44,Office Supplies,Paper,South
2582,1/26/14,16.68,Office Supplies,Paper,South
2583,1/26/14,155.35,Technology,Phones,South
2584,1/26/14,12.42,Furniture,Furnishings,South
2585,1/26/14,187.98,Technology,Phones,South
2586,11/3/15,6.608,Office Supplies,Envelopes,Central
2587,6/30/17,248.57,Office Supplies,Storage,East
2588,6/30/17,22.23,Furniture,Furnishings,East
2589,5/5/16,5.98,Office Supplies,Storage,West
2590,5/5/16,246.168,Technology,Phones,West
2591,9/8/16,14.136,Furniture,Furnishings,Central
2592,9/8/16,601.47,Furniture,Tables,Central
2593,11/24/17,79.1,Technology,Phones,South
2594,11/24/17,327.84,Office Supplies,Binders,South
2595,5/13/17,180.96,Office Supplies,Envelopes,Central
2596,5/13/17,914.97,Office Supplies,Binders,Central
2597,5/13/17,587.97,Technology,Phones,Central
2598,5/13/17,530.34,Office Supplies,Storage,Central
2599,5/13/17,14.94,Office Supplies,Paper,Central
2600,4/23/17,121.94,Office Supplies,Appliances,East
2601,4/23/17,122.71,Office Supplies,Supplies,East
2602,6/4/16,14.94,Office Supplies,Paper,East
2603,6/4/16,1349.85,Technology,Machines,East
2604,6/4/16,136.784,Furniture,Bookcases,East
2605,6/4/16,61.12,Furniture,Furnishings,East
2606,12/16/14,1.167,Office Supplies,Binders,South
2607,3/4/16,16.99,Office Supplies,Art,West
2608,11/25/14,24.672,Technology,Accessories,Central
2609,11/25/14,2.52,Office Supplies,Labels,Central
2610,11/25/14,1218.735,Furniture,Tables,Central
2611,11/25/14,5.904,Office Supplies,Labels,Central
2612,11/25/14,15.696,Office Supplies,Paper,Central
2613,11/25/14,6.096,Furniture,Furnishings,Central
2614,4/28/16,41.568,Furniture,Chairs,West
2615,4/26/14,230.28,Furniture,Chairs,West
2616,4/26/14,18.288,Office Supplies,Binders,West
2617,4/1/17,5.78,Office Supplies,Labels,West
2618,4/1/17,121.68,Office Supplies,Binders,West
2619,12/22/17,4.17,Office Supplies,Art,West
2620,12/22/17,67.04,Technology,Phones,West
2621,12/22/17,37.32,Office Supplies,Storage,West
2622,12/22/17,18.45,Office Supplies,Labels,West
2623,12/3/14,25.92,Office Supplies,Paper,Central
2624,10/22/17,11199.968,Technology,Copiers,East
2625,10/22/17,2399.6,Technology,Phones,East
2626,10/22/17,63.9,Office Supplies,Envelopes,East
2627,10/22/17,52.99,Technology,Phones,East
2628,11/13/17,60.864,Technology,Accessories,East
2629,11/13/17,652.995,Technology,Machines,East
2630,11/13/17,11.22,Office Supplies,Binders,East
2631,9/10/15,14.94,Office Supplies,Paper,Central
2632,5/15/17,39.96,Furniture,Furnishings,West
2633,5/15/17,42.624,Furniture,Chairs,West
2634,5/15/17,220.96,Furniture,Chairs,West
2635,7/5/15,4.928,Furniture,Furnishings,South
2636,7/5/15,7.23,Office Supplies,Binders,South
2637,8/15/15,323.1,Office Supplies,Storage,West
2638,6/12/17,19.04,Office Supplies,Paper,East
2639,6/12/17,13.128,Office Supplies,Binders,East
2640,6/12/17,64.14,Office Supplies,Art,East
2641,6/12/17,858.24,Furniture,Chairs,East
2642,2/20/15,29.99,Technology,Accessories,South
2643,12/29/16,186.048,Office Supplies,Paper,Central
2644,4/17/16,36.792,Technology,Phones,South
2645,4/17/16,18.624,Furniture,Furnishings,South
2646,9/7/14,57.69,Furniture,Furnishings,Central
2647,9/7/14,42.81,Office Supplies,Binders,Central
2648,9/7/14,12.96,Office Supplies,Paper,Central
2649,9/7/14,821.88,Furniture,Furnishings,Central
2650,9/7/14,104.85,Technology,Phones,Central
2651,9/26/16,424.9575,Furniture,Bookcases,West
2652,9/17/17,10.776,Office Supplies,Binders,West
2653,9/17/17,11.784,Office Supplies,Binders,West
2654,9/17/17,164.88,Office Supplies,Paper,West
2655,9/17/17,1292.94,Furniture,Bookcases,West
2656,9/17/17,25.584,Office Supplies,Binders,West
2657,9/17/17,261.74,Office Supplies,Storage,West
2658,9/17/17,14.4,Office Supplies,Labels,West
2659,8/16/16,10.86,Office Supplies,Envelopes,West
2660,12/24/15,883.84,Furniture,Chairs,West
2661,11/28/17,1979.89,Technology,Phones,East
2662,11/28/17,79.96,Office Supplies,Envelopes,East
2663,4/14/17,8.76,Office Supplies,Binders,Central
2664,5/1/16,3.984,Office Supplies,Labels,South
2665,5/1/16,370.62,Furniture,Tables,South
2666,5/1/16,2.742,Office Supplies,Binders,South
2667,10/1/16,79.512,Technology,Accessories,Central
2668,10/1/16,28.352,Office Supplies,Paper,Central
2669,8/25/15,40.784,Furniture,Chairs,West
2670,8/25/15,105.96,Office Supplies,Appliances,West
2671,9/9/14,166.44,Office Supplies,Paper,East
2672,9/9/14,785.88,Furniture,Chairs,East
